;;;TKY 12 / Servin Maijan tie 8-12;;;;;;;;;;;;;;;
Street address;;;Servin Maijan tie 10;;;;;;;;;;;;;;;
Postal code;;;02150;;;;;;;;;;;;;;;
City;;;Espoo;;;;;;;;;;;;;;;
Facility type;;;Residential buildings for communities;;;;;;;;;;;;;;;
Area;;; ;;;;;;;;;;;;;;;
Construction year;;;1969;;;;;;;;;;;;;;;
Renovation year;;;2003;;;;;;;;;;;;;;;
Electricity Tax Class;;;Electricity tax class 1;;;;;;;;;;;;;;;
Ownership;;;;;;;;;;;;;;;;;;
Locale;;;Europe/Helsinki;;;;;;;;;;;;;;;
Enegia Id;;;;;;;;;;;;;;;;;;
Company identifier;;;;;;;;;;;;;;;;;;
Share of temperature fixing;;;85;;;;;;;;;;;;;;;
Number of persons;;;200;;;;;;;;;;;;;;;
Heating method;;;District heating;;;;;;;;;;;;;;;
Electricity company;;;;;;;;;;;;;;;;;;
Electricty usage place number;;;;;;;;;;;;;;;;;;
Number of main meters;;;;;;;;;;;;;;;;;;
;Electricity automatic;;1;;;;;;;;;;;;;;;
;District heating automatic;;1;;;;;;;;;;;;;;;
;Water automatic;;1;;;;;;;;;;;;;;;
Number of sub-meters;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Day 206, 14:00;86;0;83;0;-3,5;-3;0,05;0;0,07;0;40,0;0;0,10;0;0,09;0;-10,0;0
Day 206, 15:00;78;0;93;0;19,2;15;0,06;0;0,06;0;0,0;0;0,07;0;0,14;0;100,0;0
Day 206, 16:00;93;0;107;0;15,1;14;0,05;0;0,07;0;40,0;0;0,12;0;0,17;0;41,7;0
Day 206, 17:00;114;0;152;0;33,3;38;0,06;0;0,07;0;16,7;0;0,18;0;0,16;0;-11,1;0
Day 206, 18:00;160;0;170;0;6,3;10;0,06;0;0,07;0;16,7;0;0,18;0;0,17;0;-5,6;0
Day 206, 19:00;158;0;168;0;6,3;10;0,08;0;0,07;0;-12,5;0;0,18;0;0,20;0;11,1;0
Day 206, 20:00;168;0;159;0;-5,4;-9;0,06;0;0,08;0;33,3;0;0,25;0;0,23;0;-8,0;0
Day 206, 21:00;160;0;180;0;12,5;20;0,09;0;0,07;0;-22,2;0;0,24;0;0,34;0;41,7;0
Day 206, 22:00;131;0;142;0;8,4;11;0,09;0;0,12;0;33,3;0;0,28;0;0,27;0;-3,6;0
Day 206, 23:00;106;0;93;0;-12,3;-13;0,08;0;0,10;0;25,0;0;0,23;0;0,19;0;-17,4;0
Day 207, 00:00;91;0;87;0;-4,4;-4;0,08;0;0,08;0;0,0;0;0,12;0;0,17;0;41,7;0
Day 207, 01:00;72;0;72;0;0,0;0;0,06;0;0,07;0;16,7;0;0,06;0;0,07;0;16,7;0
Day 207, 02:00;69;0;65;0;-5,8;-4;0,06;0;0,06;0;0,0;0;0,04;0;0,02;0;-50,0;0
Day 207, 03:00;65;0;63;0;-3,1;-2;0,04;0;0,05;0;25,0;0;0,02;0;0,04;0;100,0;0
Day 207, 04:00;65;0;64;0;-1,5;-1;0,05;0;0,05;0;0,0;0;0,01;0;0,04;0;300,0;0
Day 207, 05:00;62;0;60;0;-3,2;-2;0,04;0;0,05;0;25,0;0;0,05;0;0,05;0;0,0;0
Day 207, 06:00;70;0;63;0;-10,0;-7;0,05;0;0,06;0;20,0;0;0,15;0;0,08;0;-46,7;0
Day 207, 07:00;77;0;72;0;-6,5;-5;0,07;0;0,05;0;-28,6;0;0,21;0;0,17;0;-19,0;0
Day 207, 08:00;79;0;74;0;-6,3;-5;0,07;0;0,08;0;14,3;0;0,20;0;0,27;0;35,0;0
Day 207, 09:00;79;0;82;0;3,8;3;0,08;0;0,10;0;25,0;0;0,21;0;0,19;0;-9,5;0
Day 207, 10:00;81;0;84;0;3,7;3;0,08;0;0,08;0;0,0;0;0,23;0;0,16;0;-30,4;0
Day 207, 11:00;93;0;83;0;-10,8;-10;0,08;0;0,07;0;-12,5;0;0,14;0;0,17;0;21,4;0
Day 207, 12:00;86;0;91;0;5,8;5;0,07;0;0,08;0;14,3;0;0,14;0;0,20;0;42,9;0
Day 207, 13:00;91;0;86;0;-5,5;-5;0,07;0;0,07;0;0,0;0;0,08;0;0,13;0;62,5;0
Day 207, 14:00;93;0;83;0;-10,8;-10;0,05;0;0,07;0;40,0;0;0,08;0;0,19;0;137,5;0
Day 207, 15:00;105;0;97;0;-7,6;-8;0,05;0;0,08;0;60,0;0;0,14;0;0,22;0;57,1;0
Day 207, 16:00;109;0;106;0;-2,8;-3;0,06;0;0,07;0;16,7;0;0,16;0;0,20;0;25,0;0
Day 207, 17:00;127;0;124;0;-2,4;-3;0,07;0;0,07;0;0,0;0;0,17;0;0,20;0;17,6;0
Day 207, 18:00;159;0;121;0;-23,9;-38;0,06;0;0,07;0;16,7;0;0,22;0;0,20;0;-9,1;0
Day 207, 19:00;171;0;123;0;-28,1;-48;0,07;0;0,08;0;14,3;0;0,19;0;0,16;0;-15,8;0
Day 207, 20:00;153;0;121;0;-20,9;-32;0,07;0;0,06;0;-14,3;0;0,23;0;0,16;0;-30,4;0
Day 207, 21:00;158;0;121;0;-23,4;-37;0,08;0;0,07;0;-12,5;0;0,32;0;0,14;0;-56,3;0
Day 207, 22:00;140;0;111;0;-20,7;-29;0,09;0;0,07;0;-22,2;0;0,38;0;0,22;0;-42,1;0
Day 207, 23:00;103;0;93;0;-9,7;-10;0,11;0;0,08;0;-27,3;0;0,19;0;0,16;0;-15,8;0
Day 208, 00:00;81;0;81;0;0,0;0;0,07;0;0,07;0;0,0;0;0,10;0;0,14;0;40,0;0
Day 208, 01:00;73;0;75;0;2,7;2;0,06;0;0,06;0;0,0;0;0,07;0;0,09;0;28,6;0
Day 208, 02:00;68;0;69;0;1,5;1;0,05;0;0,06;0;20,0;0;0,02;0;0,07;0;250,0;0
Day 208, 03:00;66;0;65;0;-1,5;-1;0,05;0;0,05;0;0,0;0;0,02;0;0,04;0;100,0;0
Day 208, 04:00;66;0;62;0;-6,1;-4;0,04;0;0,06;0;50,0;0;0,01;0;0,02;0;100,0;0
Day 208, 05:00;62;0;56;0;-9,7;-6;0,04;0;0,04;0;0,0;0;0,06;0;0,03;0;-50,0;0
Day 208, 06:00;71;0;57;0;-19,7;-14;0,05;0;0,05;0;0,0;0;0,12;0;0,03;0;-75,0;0
Day 208, 07:00;84;0;65;0;-22,6;-19;0,06;0;0,05;0;-16,7;0;0,24;0;0,05;0;-79,2;0
Day 208, 08:00;95;0;79;0;-16,8;-16;0,08;0;0,05;0;-37,5;0;0,20;0;0,10;0;-50,0;0
Day 208, 09:00;90;0;76;0;-15,6;-14;0,08;0;0,06;0;-25,0;0;0,18;0;0,20;0;11,1;0
Day 208, 10:00;90;0;89;0;-1,1;-1;0,07;0;0,07;0;0,0;0;0,12;0;0,24;0;100,0;0
Day 208, 11:00;91;0;104;0;14,3;13;0,07;0;0,09;0;28,6;0;0,12;0;0,25;0;108,3;0
Day 208, 12:00;98;0;97;0;-1,0;-1;0,06;0;0,09;0;50,0;0;0,20;0;0,25;0;25,0;0
Day 208, 13:00;92;0;101;0;9,8;9;0,07;0;0,08;0;14,3;0;0,10;0;0,23;0;130,0;0
Day 208, 14:00;91;0;91;0;0,0;0;0,06;0;0,09;0;50,0;0;0,15;0;0,22;0;46,7;0
Day 208, 15:00;101;0;103;0;2,0;2;0,07;0;0,08;0;14,3;0;0,13;0;0,18;0;38,5;0
Day 208, 16:00;112;0;108;0;-3,6;-4;0,06;0;0,07;0;16,7;0;0,19;0;0,21;0;10,5;0
Day 208, 17:00;125;0;129;0;3,2;4;0,07;0;0,08;0;14,3;0;0,17;0;0,15;0;-11,8;0
Day 208, 18:00;113;0;124;0;9,7;11;0,07;0;0,07;0;0,0;0;0,14;0;0,12;0;-14,3;0
Day 208, 19:00;126;0;119;0;-5,6;-7;0,06;0;0,06;0;0,0;0;0,20;0;0,13;0;-35,0;0
Day 208, 20:00;120;0;118;0;-1,7;-2;0,08;0;0,07;0;-12,5;0;0,12;0;0,18;0;50,0;0
Day 208, 21:00;108;0;119;0;10,2;11;0,06;0;0,07;0;16,7;0;0,15;0;0,16;0;6,7;0
Day 208, 22:00;94;0;103;0;9,6;9;0,06;0;0,06;0;0,0;0;0,16;0;0,18;0;12,5;0
Day 208, 23:00;82;0;86;0;4,9;4;0,07;0;0,07;0;0,0;0;0,15;0;0,17;0;13,3;0
Day 209, 00:00;85;0;79;0;-7,1;-6;0,06;0;0,07;0;16,7;0;0,15;0;0,18;0;20,0;0
Day 209, 01:00;75;0;70;0;-6,7;-5;0,07;0;0,08;0;14,3;0;0,08;0;0,13;0;62,5;0
Day 209, 02:00;70;0;64;0;-8,6;-6;0,05;0;0,07;0;40,0;0;0,04;0;0,08;0;100,0;0
Day 209, 03:00;65;0;62;0;-4,6;-3;0,05;0;0,06;0;20,0;0;0,04;0;0,04;0;0,0;0
Day 209, 04:00;62;0;59;0;-4,8;-3;0,04;0;0,05;0;25,0;0;0,02;0;0,02;0;0,0;0
Day 209, 05:00;58;0;55;0;-5,2;-3;0,05;0;0,05;0;0,0;0;0,02;0;0,02;0;0,0;0
Day 209, 06:00;61;0;56;0;-8,2;-5;0,04;0;0,05;0;25,0;0;0,03;0;0,01;0;-66,7;0
Day 209, 07:00;65;0;63;0;-3,1;-2;0,05;0;0,04;0;-20,0;0;0,07;0;0,06;0;-14,3;0
Day 209, 08:00;71;0;70;0;-1,4;-1;0,05;0;0,05;0;0,0;0;0,10;0;0,07;0;-30,0;0
Day 209, 09:00;85;0;79;0;-7,1;-6;0,06;0;0,05;0;-16,7;0;0,17;0;0,17;0;0,0;0
Day 209, 10:00;90;0;96;0;6,7;6;0,06;0;0,07;0;16,7;0;0,20;0;0,25;0;25,0;0
Day 209, 11:00;97;0;98;0;1,0;1;0,07;0;0,09;0;28,6;0;0,26;0;0,23;0;-11,5;0
Day 209, 12:00;107;0;104;0;-2,8;-3;0,08;0;0,08;0;0,0;0;0,24;0;0,23;0;-4,2;0
Day 209, 13:00;108;0;94;0;-13,0;-14;0,08;0;0,07;0;-12,5;0;0,25;0;0,25;0;0,0;0
Day 209, 14:00;108;0;104;0;-3,7;-4;0,08;0;0,10;0;25,0;0;0,24;0;0,21;0;-12,5;0
Day 209, 15:00;104;0;98;0;-5,8;-6;0,08;0;0,07;0;-12,5;0;0,19;0;0,20;0;5,3;0
Day 209, 16:00;111;0;116;0;4,5;5;0,07;0;0,07;0;0,0;0;0,17;0;0,21;0;23,5;0
Day 209, 17:00;112;0;127;0;13,4;15;0,07;0;0,06;0;-14,3;0;0,21;0;0,21;0;0,0;0
Day 209, 18:00;123;0;148;0;20,3;25;0,07;0;0,07;0;0,0;0;0,13;0;0,25;0;92,3;0
Day 209, 19:00;112;0;153;0;36,6;41;0,07;0;0,07;0;0,0;0;0,20;0;0,25;0;25,0;0
Day 209, 20:00;120;0;166;0;38,3;46;0,06;0;0,08;0;33,3;0;0,17;0;0,24;0;41,2;0
Day 209, 21:00;107;0;158;0;47,7;51;0,06;0;0,08;0;33,3;0;0,21;0;0,28;0;33,3;0
Day 209, 22:00;97;0;150;0;54,6;53;0,07;0;0,09;0;28,6;0;0,20;0;0,28;0;40,0;0
Day 209, 23:00;86;0;96;0;11,6;10;0,07;0;0,09;0;28,6;0;0,20;0;0,21;0;5,0;0
Day 210, 00:00;75;0;86;0;14,7;11;0,06;0;0,08;0;33,3;0;0,13;0;0,11;0;-15,4;0
Day 210, 01:00;69;0;75;0;8,7;6;0,05;0;0,06;0;20,0;0;0,12;0;0,10;0;-16,7;0
Day 210, 02:00;65;0;72;0;10,8;7;0,06;0;0,06;0;0,0;0;0,08;0;0,03;0;-62,5;0
Day 210, 03:00;63;0;63;0;0,0;0;0,04;0;0,05;0;25,0;0;0,07;0;0,02;0;-71,4;0
Day 210, 04:00;60;0;66;0;10,0;6;0,05;0;0,04;0;-20,0;0;0,08;0;0,01;0;-87,5;0
Day 210, 05:00;58;0;61;0;5,2;3;0,04;0;0,04;0;0,0;0;0,07;0;0,04;0;-42,9;0
Day 210, 06:00;59;0;64;0;8,5;5;0,05;0;0,05;0;0,0;0;0,10;0;0,06;0;-40,0;0
Day 210, 07:00;64;0;78;0;21,9;14;0,04;0;0,05;0;25,0;0;0,12;0;0,22;0;83,3;0
Day 210, 08:00;83;0;84;0;1,2;1;0,05;0;0,08;0;60,0;0;0,10;0;0,29;0;190,0;0
Day 210, 09:00;80;0;84;0;5,0;4;0,04;0;0,10;0;150,0;0;0,11;0;0,16;0;45,5;0
Day 210, 10:00;79;0;85;0;7,6;6;0,05;0;0,07;0;40,0;0;0,22;0;0,15;0;-31,8;0
Day 210, 11:00;91;0;87;0;-4,4;-4;0,07;0;0,07;0;0,0;0;0,29;0;0,18;0;-37,9;0
Day 210, 12:00;96;0;87;0;-9,4;-9;0,08;0;0,08;0;0,0;0;0,29;0;0,16;0;-44,8;0
Day 210, 13:00;104;0;87;0;-16,3;-17;0,08;0;0,07;0;-12,5;0;0,32;0;0,18;0;-43,7;0
Day 210, 14:00;102;0;103;0;1,0;1;0,09;0;0,06;0;-33,3;0;0,28;0;0,18;0;-35,7;0
Day 210, 15:00;104;0;103;0;-1,0;-1;0,08;0;0,07;0;-12,5;0;0,26;0;0,14;0;-46,2;0
Day 210, 16:00;115;0;139;0;20,9;24;0,08;0;0,07;0;-12,5;0;0,22;0;0,13;0;-40,9;0
Day 210, 17:00;133;0;168;0;26,3;35;0,07;0;0,06;0;-14,3;0;0,24;0;0,21;0;-12,5;0
Day 210, 18:00;151;0;191;0;26,5;40;0,06;0;0,07;0;16,7;0;0,29;0;0,24;0;-17,2;0
Day 210, 19:00;148;0;182;0;23,0;34;0,08;0;0,08;0;0,0;0;0,29;0;0,26;0;-10,3;0
Day 210, 20:00;150;0;169;0;12,7;19;0,07;0;0,09;0;28,6;0;0,31;0;0,20;0;-35,5;0
Day 210, 21:00;148;0;181;0;22,3;33;0,08;0;0,07;0;-12,5;0;0,35;0;0,30;0;-14,3;0
Day 210, 22:00;132;0;121;0;-8,3;-11;0,10;0;0,10;0;0,0;0;0,36;0;0,32;0;-11,1;0
Day 210, 23:00;110;0;102;0;-7,3;-8;0,09;0;0,10;0;11,1;0;0,30;0;0,22;0;-26,7;0
Day 211, 00:00;87;0;83;0;-4,6;-4;0,09;0;0,08;0;-11,1;0;0,16;0;0,10;0;-37,5;0
Day 211, 01:00;75;0;69;0;-8,0;-6;0,06;0;0,06;0;0,0;0;0,12;0;0,06;0;-50,0;0
Day 211, 02:00;69;0;64;0;-7,2;-5;0,05;0;0,06;0;20,0;0;0,07;0;0,02;0;-71,4;0
Day 211, 03:00;65;0;61;0;-6,2;-4;0,05;0;0,05;0;0,0;0;0,09;0;0,01;0;-88,9;0
Day 211, 04:00;62;0;64;0;3,2;2;0,04;0;0,05;0;25,0;0;0,06;0;0,02;0;-66,7;0
Day 211, 05:00;60;0;61;0;1,7;1;0,05;0;0,05;0;0,0;0;0,11;0;0,04;0;-63,6;0
Day 211, 06:00;67;0;62;0;-7,5;-5;0,05;0;0,06;0;20,0;0;0,14;0;0,07;0;-50,0;0
Day 211, 07:00;84;0;71;0;-15,5;-13;0,05;0;0,07;0;40,0;0;0,29;0;0,16;0;-44,8;0
Day 211, 08:00;89;0;78;0;-12,4;-11;0,08;0;0,08;0;0,0;0;0,29;0;0,41;0;41,4;0
Day 211, 09:00;86;0;87;0;1,2;1;0,09;0;0,14;0;55,6;0;0,17;0;0,23;0;35,3;0
Day 211, 10:00;76;0;92;0;21,1;16;0,06;0;0,11;0;83,3;0;0,24;0;0,16;0;-33,3;0
Day 211, 11:00;83;0;91;0;9,6;8;0,07;0;0,07;0;0,0;0;0,23;0;0,30;0;30,4;0
Day 211, 12:00;96;0;90;0;-6,3;-6;0,06;0;0,14;0;133,3;0;0,15;0;0,20;0;33,3;0
Day 211, 13:00;86;0;98;0;14,0;12;0,06;0;0,08;0;33,3;0;0,13;0;0,17;0;30,8;0
Day 211, 14:00;82;0;83;0;1,2;1;0,06;0;0,07;0;16,7;0;0,14;0;0,14;0;0,0;0
Day 211, 15:00;92;0;97;0;5,4;5;0,06;0;0,07;0;16,7;0;0,16;0;0,12;0;-25,0;0
Day 211, 16:00;135;0;121;0;-10,4;-14;0,06;0;0,07;0;16,7;0;0,12;0;0,22;0;83,3;0
Day 211, 17:00;164;0;152;0;-7,3;-12;0,06;0;0,07;0;16,7;0;0,20;0;0,28;0;40,0;0
Day 211, 18:00;175;0;183;0;4,6;8;0,07;0;0,09;0;28,6;0;0,20;0;0,24;0;20,0;0
Day 211, 19:00;168;0;167;0;-0,6;-1;0,07;0;0,10;0;42,9;0;0,24;0;0,29;0;20,8;0
Day 211, 20:00;171;0;178;0;4,1;7;0,07;0;0,10;0;42,9;0;0,29;0;0,18;0;-37,9;0
Day 211, 21:00;163;0;168;0;3,1;5;0,08;0;0,08;0;0,0;0;0,31;0;0,30;0;-3,2;0
Day 211, 22:00;138;0;149;0;8,0;11;0,09;0;0,11;0;22,2;0;0,34;0;0,38;0;11,8;0
Day 211, 23:00;106;0;92;0;-13,2;-14;0,09;0;0,14;0;55,6;0;0,21;0;0,24;0;14,3;0
Day 212, 00:00;85;0;77;0;-9,4;-8;0,08;0;0,09;0;12,5;0;0,11;0;0,17;0;54,5;0
Day 212, 01:00;73;0;65;0;-11,0;-8;0,05;0;0,09;0;80,0;0;0,07;0;0,09;0;28,6;0
Day 212, 02:00;68;0;61;0;-10,3;-7;0,05;0;0,08;0;60,0;0;0,04;0;0,04;0;0,0;0
Day 212, 03:00;66;0;58;0;-12,1;-8;0,05;0;0,07;0;40,0;0;0,04;0;0,02;0;-50,0;0
Day 212, 04:00;65;0;59;0;-9,2;-6;0,05;0;0,08;0;60,0;0;0,01;0;0,00;0;0;0
Day 212, 05:00;63;0;60;0;-4,8;-3;0,04;0;0,07;0;75,0;0;0,07;0;0,02;0;-71,4;0
Day 212, 06:00;70;0;60;0;-14,3;-10;0,05;0;0,08;0;60,0;0;0,13;0;0,12;0;-7,7;0
Day 212, 07:00;82;0;72;0;-12,2;-10;0,06;0;0,10;0;66,7;0;0,22;0;0,23;0;4,5;0
Day 212, 08:00;88;0;88;0;0,0;0;0,08;0;0,11;0;37,5;0;0,22;0;0,36;0;63,6;0
Day 212, 09:00;87;0;93;0;6,9;6;0,08;0;0,13;0;62,5;0;0,22;0;0,22;0;0,0;0
Day 212, 10:00;89;0;81;0;-9,0;-8;0,08;0;0,10;0;25,0;0;0,20;0;0,20;0;0,0;0
Day 212, 11:00;93;0;92;0;-1,1;-1;0,07;0;0,09;0;28,6;0;0,20;0;0,17;0;-15,0;0
Day 212, 12:00;95;0;94;0;-1,1;-1;0,07;0;0,08;0;14,3;0;0,18;0;0,17;0;-5,6;0
Day 212, 13:00;96;0;86;0;-10,4;-10;0,06;0;0,08;0;33,3;0;0,18;0;0,15;0;-16,7;0
Day 212, 14:00;91;0;81;0;-11,0;-10;0,08;0;0,07;0;-12,5;0;0,13;0;0,09;0;-30,8;0
Day 212, 15:00;92;0;86;0;-6,5;-6;0,06;0;0,06;0;0,0;0;0,10;0;0,10;0;0,0;0
Day 212, 16:00;118;0;86;0;-27,1;-32;0,06;0;0,07;0;16,7;0;0,12;0;0,14;0;16,7;0
Day 212, 17:00;148;0;127;0;-14,2;-21;0,05;0;0,07;0;40,0;0;0,17;0;0,23;0;35,3;0
Day 212, 18:00;152;0;170;0;11,8;18;0,06;0;0,08;0;33,3;0;0,20;0;0,23;0;15,0;0
Day 212, 19:00;171;0;157;0;-8,2;-14;0,06;0;0,08;0;33,3;0;0,28;0;0,24;0;-14,3;0
Day 212, 20:00;165;0;158;0;-4,2;-7;0,08;0;0,09;0;12,5;0;0,28;0;0,32;0;14,3;0
Day 212, 21:00;149;0;144;0;-3,4;-5;0,08;0;0,11;0;37,5;0;0,37;0;0,32;0;-13,5;0
Day 212, 22:00;134;0;113;0;-15,7;-21;0,11;0;0,10;0;-9,1;0;0,37;0;0,34;0;-8,1;0
Day 212, 23:00;108;0;93;0;-13,9;-15;0,11;0;0,11;0;0,0;0;0,22;0;0,26;0;18,2;0
Day 213, 00:00;86;0;76;0;-11,6;-10;0,07;0;0,10;0;42,9;0;0,12;0;0,14;0;16,7;0
Day 213, 01:00;77;0;66;0;-14,3;-11;0,06;0;0,08;0;33,3;0;0,07;0;0,06;0;-14,3;0
Day 213, 02:00;71;0;61;0;-14,1;-10;0,05;0;0,06;0;20,0;0;0,04;0;0,02;0;-50,0;0
Day 213, 03:00;67;0;59;0;-11,9;-8;0,05;0;0,06;0;20,0;0;0,03;0;0,03;0;0,0;0
Day 213, 04:00;65;0;61;0;-6,2;-4;0,04;0;0,06;0;50,0;0;0,03;0;0,00;0;0;0
Day 213, 05:00;62;0;57;0;-8,1;-5;0,05;0;0,07;0;40,0;0;0,07;0;0,03;0;-57,1;0
Day 213, 06:00;73;0;59;0;-19,2;-14;0,04;0;0,08;0;100,0;0;0,19;0;0,07;0;-63,2;0
Day 213, 07:00;81;0;72;0;-11,1;-9;0,07;0;0,08;0;14,3;0;0,27;0;0,22;0;-18,5;0
Day 213, 08:00;86;0;77;0;-10,5;-9;0,09;0;0,10;0;11,1;0;0,28;0;0,30;0;7,1;0
Day 213, 09:00;82;0;95;0;15,9;13;0,09;0;0,12;0;33,3;0;0,20;0;0,28;0;40,0;0
Day 213, 10:00;87;0;96;0;10,3;9;0,07;0;0,10;0;42,9;0;0,21;0;0,23;0;9,5;0
Day 213, 11:00;90;0;98;0;8,9;8;0,06;0;0,10;0;66,7;0;0,14;0;0,17;0;21,4;0
Day 213, 12:00;88;0;82;0;-6,8;-6;0,07;0;0,09;0;28,6;0;0,13;0;0,14;0;7,7;0
Day 213, 13:00;83;0;82;0;-1,2;-1;0,06;0;0,07;0;16,7;0;0,13;0;0,18;0;38,5;0
Day 213, 14:00;87;0;83;0;-4,6;-4;0,05;0;0,08;0;60,0;0;0,18;0;0,14;0;-22,2;0
Day 213, 15:00;91;0;89;0;-2,2;-2;0,07;0;0,07;0;0,0;0;0,19;0;0,09;0;-52,6;0
Day 213, 16:00;95;0;105;0;10,5;10;0,06;0;0,06;0;0,0;0;0,18;0;0,16;0;-11,1;0
Day 213, 17:00;106;0;140;0;32,1;34;0,07;0;0,07;0;0,0;0;0,21;0;0,17;0;-19,0;0
Day 213, 18:00;163;0;175;0;7,4;12;0,07;0;0,07;0;0,0;0;0,22;0;0,20;0;-9,1;0
Day 213, 19:00;159;0;163;0;2,5;4;0,07;0;0,08;0;14,3;0;0,21;0;0,24;0;14,3;0
Day 213, 20:00;168;0;170;0;1,2;2;0,07;0;0,08;0;14,3;0;0,29;0;0,27;0;-6,9;0
Day 213, 21:00;153;0;175;0;14,4;22;0,07;0;0,10;0;42,9;0;0,29;0;0,27;0;-6,9;0
Day 213, 22:00;138;0;131;0;-5,1;-7;0,09;0;0,11;0;22,2;0;0,42;0;0,28;0;-33,3;0
Day 213, 23:00;105;0;97;0;-7,6;-8;0,10;0;0,11;0;10,0;0;0,23;0;0,31;0;34,8;0
Day 214, 00:00;89;0;80;0;-10,1;-9;0,08;0;0,13;0;62,5;0;0,10;0;0,15;0;50,0;0
Day 214, 01:00;76;0;66;0;-13,2;-10;0,06;0;0,09;0;50,0;0;0,06;0;0,07;0;16,7;0
Day 214, 02:00;70;0;61;0;-12,9;-9;0,04;0;0,08;0;100,0;0;0,04;0;0,04;0;0,0;0
Day 214, 03:00;67;0;58;0;-13,4;-9;0,05;0;0,07;0;40,0;0;0,02;0;0,01;0;-50,0;0
Day 214, 04:00;65;0;58;0;-10,8;-7;0,04;0;0,07;0;75,0;0;0,02;0;0,01;0;-50,0;0
Day 214, 05:00;63;0;57;0;-9,5;-6;0,04;0;0,09;0;125,0;0;0,05;0;0,03;0;-40,0;0
Day 214, 06:00;70;0;59;0;-15,7;-11;0,05;0;0,11;0;120,0;0;0,16;0;0,07;0;-56,3;0
Day 214, 07:00;84;0;78;0;-7,1;-6;0,06;0;0,10;0;66,7;0;0,23;0;0,20;0;-13,0;0
Day 214, 08:00;90;0;69;0;-23,3;-21;0,08;0;0,11;0;37,5;0;0,27;0;0,29;0;7,4;0
Day 214, 09:00;88;0;87;0;-1,1;-1;0,09;0;0,12;0;33,3;0;0,22;0;0,23;0;4,5;0
Day 214, 10:00;91;0;80;0;-12,1;-11;0,07;0;0,11;0;57,1;0;0,14;0;0,18;0;28,6;0
Day 214, 11:00;86;0;101;0;17,4;15;0,07;0;0,08;0;14,3;0;0,16;0;0,13;0;-18,8;0
Day 214, 12:00;92;0;95;0;3,3;3;0,06;0;0,07;0;16,7;0;0,13;0;0,19;0;46,2;0
Day 214, 13:00;85;0;103;0;21,2;18;0,06;0;0,08;0;33,3;0;0,09;0;0,21;0;133,3;0
Day 214, 14:00;85;0;90;0;5,9;5;0,05;0;0,08;0;60,0;0;0,13;0;0,13;0;0,0;0
Day 214, 15:00;95;0;85;0;-10,5;-10;0,06;0;0,07;0;16,7;0;0,13;0;0,17;0;30,8;0
Day 214, 16:00;114;0;100;0;-12,3;-14;0,06;0;0,08;0;33,3;0;0,13;0;0,20;0;53,8;0
Day 214, 17:00;136;0;139;0;2,2;3;0,06;0;0,07;0;16,7;0;0,20;0;0,22;0;10,0;0
Day 214, 18:00;159;0;132;0;-17,0;-27;0,06;0;0,08;0;33,3;0;0,20;0;0,17;0;-15,0;0
Day 214, 19:00;162;0;124;0;-23,5;-38;0,07;0;0,07;0;0,0;0;0,21;0;0,20;0;-4,8;0
Day 214, 20:00;158;0;114;0;-27,8;-44;0,07;0;0,07;0;0,0;0;0,24;0;0,19;0;-20,8;0
Day 214, 21:00;155;0;111;0;-28,4;-44;0,08;0;0,08;0;0,0;0;0,35;0;0,17;0;-51,4;0
Day 214, 22:00;126;0;113;0;-10,3;-13;0,09;0;0,08;0;-11,1;0;0,27;0;0,23;0;-14,8;0
Day 214, 23:00;98;0;88;0;-10,2;-10;0,08;0;0,10;0;25,0;0;0,25;0;0,14;0;-44,0;0
Day 215, 00:00;81;0;69;0;-14,8;-12;0,08;0;0,08;0;0,0;0;0,13;0;0,13;0;0,0;0
Day 215, 01:00;72;0;63;0;-12,5;-9;0,05;0;0,09;0;80,0;0;0,06;0;0,07;0;16,7;0
Day 215, 02:00;70;0;57;0;-18,6;-13;0,05;0;0,08;0;60,0;0;0,05;0;0,03;0;-40,0;0
Day 215, 03:00;64;0;55;0;-14,1;-9;0,04;0;0,08;0;100,0;0;0,03;0;0,06;0;100,0;0
Day 215, 04:00;64;0;52;0;-18,8;-12;0,05;0;0,08;0;60,0;0;0,04;0;0,02;0;-50,0;0
Day 215, 05:00;62;0;50;0;-19,4;-12;0,04;0;0,08;0;100,0;0;0,08;0;0,00;0;0;0
Day 215, 06:00;67;0;51;0;-23,9;-16;0,05;0;0,08;0;60,0;0;0,14;0;0,07;0;-50,0;0
Day 215, 07:00;82;0;66;0;-19,5;-16;0,06;0;0,09;0;50,0;0;0,29;0;0,12;0;-58,6;0
Day 215, 08:00;83;0;70;0;-15,7;-13;0,08;0;0,09;0;12,5;0;0,23;0;0,20;0;-13,0;0
Day 215, 09:00;84;0;67;0;-20,2;-17;0,08;0;0,10;0;25,0;0;0,17;0;0,18;0;5,9;0
Day 215, 10:00;86;0;81;0;-5,8;-5;0,07;0;0,09;0;28,6;0;0,15;0;0,20;0;33,3;0
Day 215, 11:00;93;0;99;0;6,5;6;0,06;0;0,09;0;50,0;0;0,20;0;0,30;0;50,0;0
